source_file,date_time_original,model
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/IMG_7512.JPG,2024:10:07 14:38:56,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_143908_us_card.JPG,2024:10:07 14:38:56,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/IMG_7518.JPG,2024:10:07 15:18:45,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/20241007_155636_us_typical_1.JPG,2024:10:07 15:18:45,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/TC_01099.JPG,2024:10:07 15:26:02,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/20241007_162219_ds_na.JPG,2024:10:07 15:26:02,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/IMG_7519.JPG,2024:10:07 15:30:12,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/20241007_155639_us_typical_2.JPG,2024:10:07 15:30:12,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/IMG_7520.JPG,2024:10:07 15:39:22,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/20241007_154431_us_gravel.JPG,2024:10:07 15:39:22,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/IMG_7521.JPG,2024:10:07 15:44:09,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/20241007_154424_us_pool.JPG,2024:10:07 15:44:09,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/TC_01103.JPG,2024:10:07 15:45:16,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/20241007_162151_ds_pool.JPG,2024:10:07 15:45:16,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/TC_01105.JPG,2024:10:07 15:45:21,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/20241007_162210_ds_na.JPG,2024:10:07 15:45:21,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/TC_01106.JPG,2024:10:07 15:50:07,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/20241007_162225_ds_extra4.JPG,2024:10:07 15:50:07,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/TC_01112.JPG,2024:10:07 15:51:49,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/20241007_162202_ds_wetland.JPG,2024:10:07 15:51:49,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/TC_01116.JPG,2024:10:07 15:58:25,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/20241007_162157_ds_typical_2.JPG,2024:10:07 15:58:25,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/TC_01117.JPG,2024:10:07 15:58:28,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/20241007_162154_ds_typical_1.JPG,2024:10:07 15:58:28,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/TC_01120.JPG,2024:10:07 16:22:35,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/20241007_162246_ds_card.JPG,2024:10:07 16:22:35,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/IMG_7530.JPG,2024:10:07 16:43:28,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903617/20241007_164337_us_card.JPG,2024:10:07 16:43:28,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900201/IMG_7549.JPG,2024:10:08 10:08:12,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900201/20241008_104743_us_pool.JPG,2024:10:08 10:08:12,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900201/IMG_7550.JPG,2024:10:08 10:32:39,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900201/20241008_104733_us_gravel.JPG,2024:10:08 10:32:39,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900201/IMG_7551.JPG,2024:10:08 10:32:42,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900201/20241008_104753_us_typical_2.JPG,2024:10:08 10:32:42,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900201/IMG_7552.JPG,2024:10:08 10:32:53,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900201/20241008_104751_us_typical_1.JPG,2024:10:08 10:32:53,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/IMG_7570.JPG,2024:10:08 14:28:12,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/20241008_150637_us_gravel.JPG,2024:10:08 14:28:12,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/IMG_7571.JPG,2024:10:08 14:31:47,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/20241008_150648_us_typical_2.JPG,2024:10:08 14:31:47,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/IMG_7573.JPG,2024:10:08 14:56:54,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/20241008_150644_us_typical_1.JPG,2024:10:08 14:56:54,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/IMG_7574.JPG,2024:10:08 14:58:10,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/20241008_150640_us_pool.JPG,2024:10:08 14:58:10,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/IMG_7578.JPG,2024:10:08 15:27:11,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/20241008_154833_us2_typical_2.JPG,2024:10:08 15:27:11,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/IMG_7579.JPG,2024:10:08 15:42:43,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/20241008_154826_us2_pool.JPG,2024:10:08 15:42:43,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/IMG_7580.JPG,2024:10:08 15:44:07,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/20241008_154829_us2_typical_1.JPG,2024:10:08 15:44:07,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/IMG_7581.JPG,2024:10:08 15:47:26,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/20241008_154752_us2_confluence.JPG,2024:10:08 15:47:26,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/IMG_7583.JPG,2024:10:08 16:07:40,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/20241008_160821_us_card.JPG,2024:10:08 16:07:40,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900100/20241008_160747_us2_card.JPG,2024:10:08 16:07:40,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/IMG_7598.JPG,2024:10:09 09:29:55,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_093006_us_pool.JPG,2024:10:09 09:29:55,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/IMG_7601.JPG,2024:10:09 09:53:12,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_095352_us_lwdjam.JPG,2024:10:09 09:53:12,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/IMG_7604.JPG,2024:10:09 10:06:15,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_101535_us_typical_1.JPG,2024:10:09 10:06:15,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/IMG_7609.JPG,2024:10:09 10:15:13,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_101528_us_gravel.JPG,2024:10:09 10:15:13,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/IMG_7610.JPG,2024:10:09 10:15:48,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_101552_us_typical_2.JPG,2024:10:09 10:15:48,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/TC_00030.JPG,2024:10:09 10:16:28,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_104443_ds_logjam.JPG,2024:10:09 10:16:28,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/TC_00031.JPG,2024:10:09 10:21:53,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_104457_ds_erodingbanks.JPG,2024:10:09 10:21:53,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/TC_00039.JPG,2024:10:09 10:28:13,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_104423_ds_gravel.JPG,2024:10:09 10:28:13,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/TC_00040.JPG,2024:10:09 10:28:22,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_104434_ds_typical_2.JPG,2024:10:09 10:28:22,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/TC_00041.JPG,2024:10:09 10:28:26,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_104534_ds_extra4.JPG,2024:10:09 10:28:26,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/TC_00044.JPG,2024:10:09 10:29:28,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_104430_ds_typical_1.JPG,2024:10:09 10:29:28,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_104438_ds_na.JPG,2024:10:09 10:29:52,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_104953_downstream_2.JPG,2024:10:09 10:29:52,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/TC_00048.JPG,2024:10:09 10:31:28,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_104426_ds_pool.JPG,2024:10:09 10:31:28,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/TC_00051.JPG,2024:10:09 10:45:47,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201229/20241009_104553_ds_card.JPG,2024:10:09 10:45:47,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/IMG_7619.JPG,2024:10:09 12:23:17,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_133121_us_pool.JPG,2024:10:09 12:23:17,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/IMG_7620.JPG,2024:10:09 12:23:26,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_133133_us_typical_1.JPG,2024:10:09 12:23:26,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/TC_00073.JPG,2024:10:09 12:46:43,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_132726_ds_concretblocks.JPG,2024:10:09 12:46:43,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/TC_00077.JPG,2024:10:09 12:50:13,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_132741_ds_extra4.JPG,2024:10:09 12:50:13,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/IMG_7627.JPG,2024:10:09 12:56:18,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_133138_us_typical_2.JPG,2024:10:09 12:56:18,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_132644_ds_typical_2.JPG,2024:10:09 13:03:25,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_134902_downstream_2.JPG,2024:10:09 13:03:25,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/TC_00093.JPG,2024:10:09 13:04:00,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_132633_ds_typical_1.JPG,2024:10:09 13:04:00,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/TC_00096.JPG,2024:10:09 13:06:39,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_132623_ds_gravel.JPG,2024:10:09 13:06:39,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/TC_00098.JPG,2024:10:09 13:10:04,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_132648_ds_cattlepens.JPG,2024:10:09 13:10:04,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/TC_00101.JPG,2024:10:09 13:10:20,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_132705_ds_cattlepens.JPG,2024:10:09 13:10:20,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/TC_00104.JPG,2024:10:09 13:13:11,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_132629_ds_pool.JPG,2024:10:09 13:13:11,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/TC_00105.JPG,2024:10:09 13:31:23,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_133128_ds_card.JPG,2024:10:09 13:31:23,iPhone 11
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/IMG_7646.JPG,2024:10:09 15:09:11,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/22201176/20241009_150917_us_card.JPG,2024:10:09 15:09:11,iPhone 13 Pro Max
