area,waterbody,gazetted_name,local_name_1,local_name_2,analysis_yr,species,natural_adult_spawners,natural_jack_spawners,natural_spawners_total,adult_broodstock_removals,jack_broodstock_removals,total_broodstock_removals,other_removals,total_return_to_river,enumeration_methods,adult_presence,jack_presence,start_dtt,end_dtt,natural_adult_females,natural_adult_males,effective_females,weighted_pct_spawn,watershed_cde,waterbody_id,population,run_type,stream_arrival_dt_from,stream_arrival_dt_to,start_spawn_dt_from,start_spawn_dt_to,peak_spawn_dt_from,peak_spawn_dt_to,end_spawn_dt_from,end_spawn_dt_to,accuracy,precision,index_yn,reliability,estimate_stage,estimate_classification,no_inspections_used,estimate_method,created_dtt,updated_dtt,act_id,pop_id,gfe_id
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2009,Sockeye,4672,1098,5770,NA,NA,NA,NA,NA,NA,PRESENT,NA,11-AUG-09,28-SEP-09,2692,1980,2665,98.99,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,NA,NA,NA,NA,02-SEP-09,06-SEP-09,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,TRUE ABUNDANCE (TYPE-1),40,Fixed Site Census,16-JUN-10,NA,90160073,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2008,Chinook,6,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-4),NA,Peak Live * Expansion,17-MAY-16,NA,99068876,46296,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2015,Coho,13,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NONE OBSERVED,14-OCT-15,23-NOV-15,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Coho,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-3),4,Area Under the Curve,21-JUL-16,NA,25203623,46290,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2022,Sockeye,1453,0,1453,NA,NA,NA,NA,NA,NA,PRESENT,NA,06-OCT-22,09-NOV-22,784,669,770,98.21,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,17-OCT-22,26-OCT-22,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,RELATIVE ABUNDANCE (TYPE-3),6,Peak Live + Cumulative Dead,07-DEC-23,NA,95894353,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1978,Sockeye,NA,NA,NA,NA,NA,NA,NA,2056,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,20-AUG-78,NA,NA,NA,01-SEP-78,04-SEP-78,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,783537,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1985,Coho,NA,NA,NA,NA,NA,NA,NA,0,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Coho,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,783555,46290,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1972,Sockeye,NA,NA,NA,NA,NA,NA,NA,47,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,726618,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1961,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,15-AUG-61,15-SEP-61,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,751072,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1996,Sockeye,NA,NA,NA,NA,NA,NA,NA,4665,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,13-AUG-96,NA,NA,NA,24-AUG-96,31-AUG-96,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,783590,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1997,Coho,NA,NA,NA,NA,NA,NA,NA,2,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Coho,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,783591,46290,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1963,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,751076,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2000,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NA,17-OCT-00,04-DEC-00,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Not Applicable,22-OCT-03,NA,56875418,46292,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2010,Sockeye,16677,0,16677,NA,NA,NA,NA,NA,NA,PRESENT,NA,01-OCT-10,07-NOV-10,9420,7257,8674,92.08,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,TRUE ABUNDANCE (TYPE-1),38,Fixed Site Census,26-AUG-11,NA,64668948,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1978,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNKNOWN,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,17-MAY-16,NA,82944583,46296,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2004,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,17-MAY-16,NA,78226845,46296,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2023,Sockeye,40,0,40,NA,NA,NA,NA,NA,NA,PRESENT,NA,10-OCT-23,24-OCT-23,30,10,28,94.38,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,17-OCT-23,24-OCT-23,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,RELATIVE ABUNDANCE (TYPE-4),3,(Peak Live+Cum Dead)*Expansion,05-DEC-24,NA,59722423,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1982,Coho,NA,NA,NA,NA,NA,NA,NA,20,NA,PRESENT,UNKNOWN,26-AUG-82,02-NOV-82,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Coho,1,15-SEP-82,NA,15-OCT-82,NA,15-NOV-82,NA,15-NOV-82,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,783547,46290,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1996,Coho,NA,NA,NA,NA,NA,NA,NA,16,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Coho,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,783588,46290,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1965,Sockeye,NA,NA,NA,NA,NA,NA,NA,1910,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,15-AUG-65,NA,NA,NA,23-AUG-65,30-AUG-65,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,751081,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1993,Sockeye,NA,NA,NA,NA,NA,NA,NA,29,NA,PRESENT,UNKNOWN,22-NOV-93,22-NOV-93,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,10-OCT-93,18-OCT-93,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,783580,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1989,Sockeye,NA,NA,NA,NA,NA,NA,NA,7236,NA,PRESENT,UNKNOWN,18-NOV-89,18-NOV-89,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,NA,NA,NA,NA,01-SEP-89,05-SEP-89,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,783568,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2004,Sockeye,0,0,0,NA,NA,NA,NA,NA,NA,NONE OBSERVED,NA,19-OCT-04,NA,0,0,0,0,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,N,NA,NEAR FINAL,RELATIVE ABUNDANCE (TYPE-4),1,Peak Live + Cumulative Dead,11-AUG-06,NA,62016187,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1975,Sockeye,NA,NA,NA,NA,NA,NA,NA,164,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,26-OCT-75,28-OCT-75,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,783529,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1942,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,751035,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1947,Sockeye,NA,NA,NA,NA,NA,NA,NA,58,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,751045,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1959,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,751068,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2004,Coho,78,NA,78,NA,NA,NA,NA,78,NA,PRESENT,UNKNOWN,08-OCT-04,02-DEC-04,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Coho,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-3),9,Area Under the Curve,11-MAR-05,30-MAR-05,1669663061,46290,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2009,Sockeye,11,14,25,NA,NA,NA,NA,NA,NA,PRESENT,NA,12-OCT-09,NA,7,4,7,98.95,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,RELATIVE ABUNDANCE (TYPE-4),1,Peak Live + Cumulative Dead,16-JUN-10,NA,18280959,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1991,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNKNOWN,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,17-MAY-16,NA,39787533,46296,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1976,Sockeye,NA,NA,NA,NA,NA,NA,NA,41,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,NA,NA,NA,NA,04-SEP-76,04-SEP-76,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,783532,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1967,Sockeye,NA,NA,NA,NA,NA,NA,NA,9461,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,05-OCT-67,NA,NA,NA,15-OCT-67,18-OCT-67,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,726607,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2006,Sockeye,144199,0,144199,NA,NA,NA,NA,NA,NA,PRESENT,NA,06-AUG-06,15-SEP-06,80402,63797,72735,90.46,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,15-AUG-06,NA,NA,NA,02-SEP-06,03-SEP-06,NA,NA,UNK,UNK,N,NA,NEAR FINAL,TRUE ABUNDANCE (TYPE-1),41,Fixed Site Census,17-AUG-07,NA,63789482,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2005,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,17-MAY-16,NA,19465952,46296,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2017,Sockeye,10,3,13,NA,NA,NA,NA,NA,NA,PRESENT,NA,03-OCT-17,16-OCT-17,6,4,6,91.7,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,05-OCT-17,12-OCT-17,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,RELATIVE ABUNDANCE (TYPE-4),3,Peak Live + Cumulative Dead,23-OCT-18,NA,41109818,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1943,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,751038,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1949,Sockeye,NA,NA,NA,NA,NA,NA,NA,1764,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,10-AUG-49,NA,NA,NA,24-AUG-49,25-AUG-49,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,751049,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1997,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NA,20-NOV-97,20-NOV-97,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Pink Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Not Applicable,22-OCT-03,NA,32925344,46292,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2003,Sockeye,1748,0,1748,NA,NA,NA,NA,NA,NA,PRESENT,NA,06-OCT-03,09-NOV-03,909,839,182,19.98,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,25-OCT-03,02-NOV-03,NA,NA,UNK,UNK,N,NA,NEAR FINAL,RELATIVE ABUNDANCE (TYPE-3),9,Peak Live + Cumulative Dead,06-SEP-06,NA,24970785,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1996,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNKNOWN,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,17-MAY-16,NA,92937235,46296,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2015,Sockeye,115,0,115,NA,NA,NA,NA,NA,NA,PRESENT,NA,07-OCT-15,21-OCT-15,60,55,42,69.7,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,08-OCT-15,14-OCT-15,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,RELATIVE ABUNDANCE (TYPE-4),3,Peak Live + Cumulative Dead,20-JUL-16,NA,74918195,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1981,Chinook,0,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,17-MAY-16,NA,91385918,46296,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1962,Sockeye,NA,NA,NA,NA,NA,NA,NA,4518,NA,PRESENT,UNKNOWN,10-OCT-62,09-NOV-62,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,22-OCT-62,28-OCT-62,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,751075,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1969,Sockeye,NA,NA,NA,NA,NA,NA,NA,3395,NA,PRESENT,UNKNOWN,15-AUG-69,15-NOV-69,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,10-AUG-69,NA,NA,NA,20-AUG-69,22-AUG-69,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,726612,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1976,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,783531,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1969,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,15-AUG-69,15-NOV-69,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,726611,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1963,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Late Sockeye,LATE,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,751077,46289,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2017,Chinook,0,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,10-SEP-17,16-OCT-17,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Chinook Run 1,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,U,NA,FINAL,RELATIVE ABUNDANCE (TYPE-4),NA,Peak Live * Expansion,04-APR-18,05-APR-18,12810134,46296,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,2022,Coho,59.8518518518519,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,20-OCT-22,02-DEC-22,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Coho,1,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-3),7,Area Under the Curve,17-JUL-24,NA,26022111,46290,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1960,Sockeye,NA,NA,NA,NA,NA,NA,NA,11,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Early Summer Sockeye,EARLY SUMMER,NA,NA,30-SEP-60,NA,22-OCT-60,NA,10-NOV-60,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,751071,46288,225
29K,SCOTCH CREEK,SCOTCH CREEK,SCOTCH CREEK,NA,1988,Coho,NA,NA,NA,NA,NA,NA,NA,100,"Walk, Redd Counts",PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,128-478700-00000-00000-0000-0000-000-000-000-000-000-000,00000SHUL,Scotch Creek (Salmon Arm) Coho,1,01-OCT-88,NA,25-OCT-88,NA,10-NOV-88,NA,30-NOV-88,NA,MED,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,783563,46290,225
